bpm	107
65	0.100	0	1	0	2	0	0	
66	0.100	8	0	5	0	1	0	
66	0.300	5	1	5	5	0	0	
66	0.300	5	0	5	0	1	0	
66	0.300	5	1	5	5	0	0	
66	0.150	0	0	0	0	1	0	
66	0.150	5	0	5	0	0	0	
66	0.150	0	0	0	0	1	0	
66	0.150	5	1	5	5	0	0	
66	0.300	5	0	5	0	1	0	
66	0.300	5	1	5	5	0	0	
67	0.300	5	0	5	0	1	0	
67	0.300	5	1	5	5	0	0	
67	0.300	5	0	5	0	1	0	
67	0.300	5	1	5	5	0	0	
67	0.150	0	0	0	0	1	0	
67	0.150	5	0	5	0	0	0	
67	0.150	0	0	0	0	1	0	
67	0.150	5	1	5	5	0	0	
67	0.300	5	0	5	0	1	0	
67	0.300	5	1	5	5	0	0	
68	0.300	5	0	5	0	1	0	
68	0.300	5	1	5	5	0	0	
68	0.300	5	0	5	0	1	0	
68	0.300	5	1	5	5	0	0	
68	0.150	0	0	0	0	1	0	
68	0.150	5	0	5	0	0	0	
68	0.150	0	0	0	0	1	0	
68	0.150	5	1	5	5	0	0	
68	0.300	5	0	5	0	1	0	
68	0.300	0	1	0	2	0	0	
68	0.150	0	1	0	2	0	0	
bpm	88
69	0.150	8	0	5	0	1	0	
69	0.600	5	1	0	5	0	0	
69	0.600	7	8	5	5	1	0	
69	0.300	4	0	5	0	1	0	
69	0.150	0	0	0	0	1	0	
69	0.150	3	0	5	0	0	0	
69	0.150	0	3	0	5	0	0	
69	0.150	2	0	5	0	0	0	
69	0.150	0	0	0	0	0	0	
bpm	77
70	0.150	7	0	5	0	1	0	
70	0.600	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
